ID,novelindex,평점
hss***,641,5
hss***,509,3
hss***,508,3
hss***,686,5
hss***,60,3
hss***,125,4
hss***,153,4
hss***,481,4.5
hss***,113,4
hss***,188,4
hss***,270,4
hss***,517,4
hss***,478,5
hss***,51,5
hss***,645,5
hss***,46,4.5
hss***,695,4
hss***,471,4
hss***,49,4.5
hss***,492,5
hss***,76,5
hss***,769,5
hss***,19,5
hss***,506,5
hss***,460,5
hss***,468,4.5
hss***,505,5
hss***,503,4
hss***,163,4
hss***,144,4
hss***,271,5
hss***,26,4.5
hss***,3,4
hss***,72,5
hss***,676,5
hss***,155,5
hss***,6,5
hss***,108,5
hss***,637,4
hst***,148,5
hst***,671,4
hst***,57,5
hst***,67,4.5
hst***,797,4
hst***,48,5
hst***,5,4
hst***,465,5
hst***,502,4
hst***,488,5
hst***,663,4
hst***,461,5
hst***,89,5
hst***,467,5
hst***,68,4
hst***,705,5
hst***,31,5
hst***,10,5
hst***,480,5
hst***,677,4
hst***,174,5
hst***,14,5
hst***,463,5
hst***,703,4
hst***,20,5
hst***,510,4
hst***,641,4
hst***,63,5
hst***,62,4
hst***,17,5
hst***,787,4
hst***,645,4
hst***,111,4
hst***,492,4
hst***,460,5
hst***,2,5
hst***,505,4
hst***,503,4
hst***,21,5
hst***,26,4
hst***,58,5
hst***,657,4
hst***,117,4
hsu***,23,5
hsu***,103,5
hsu***,120,5
hsu***,797,5
hsu***,154,5
hsu***,424,5
hsu***,71,5
hsu***,98,5
hsu***,5,5
hsu***,40,5
hsu***,488,5
hsu***,89,5
hsu***,0,5
hsu***,139,5
hsu***,1,5
hsu***,86,5
hsu***,109,5
hsu***,796,5
hsu***,78,5
hsu***,466,5
hsu***,482,5
hsu***,481,5
hsu***,270,5
hsu***,517,5
hsu***,46,5
hsu***,49,5
hsu***,76,5
hsu***,35,3
hsu***,271,5
hsu***,26,5
hsu***,3,5
hsw***,135,5
hsw***,773,4
hsw***,656,4
hsw***,707,1
hsw***,798,4
hsw***,674,1
hsw***,62,4
hsw***,769,3
hsw***,491,4
hsw***,18,3
hsw***,637,5
hsy***,497,4
hsy***,671,5
hsy***,23,5
hsy***,8,5
hsy***,67,5
hsy***,120,4
hsy***,797,5
hsy***,424,5
hsy***,142,5
hsy***,5,5
hsy***,40,5
hsy***,488,4
hsy***,654,5
hsy***,56,1
hsy***,25,3
hsy***,532,5
hsy***,459,4.5
hsy***,499,5
hsy***,39,2
hsy***,641,4
hsy***,495,5
hsy***,482,4
hsy***,481,3
hsy***,270,5
hsy***,59,5
hsy***,511,4
hsy***,491,5
hsy***,460,5
hsy***,35,5
hsy***,675,4
hsy***,3,5
hsy***,6,5
hsy***,117,4
htd***,23,3
htd***,27,5
htd***,5,3
htd***,40,4
htd***,151,4
htd***,25,3
htd***,75,4
htd***,481,3
htd***,270,4
htd***,46,4
htd***,271,3
htd***,26,4
htd***,3,3
htd***,117,4
htd***,16,3
htg***,148,5
htg***,23,5
htg***,8,5
htg***,67,5
htg***,797,5
htg***,37,5
htg***,424,5
htg***,794,5
htg***,5,5
htg***,40,5
htg***,89,5
htg***,0,5
htg***,1,5
htg***,10,5
htg***,25,5
htg***,796,5
htg***,466,5
htg***,481,5
htg***,17,5
htg***,46,5
htg***,76,5
htg***,468,5
htg***,271,5
htg***,16,5
htn***,148,5
htn***,23,5
htn***,8,5
htn***,67,5
htn***,797,5
htn***,37,5
htn***,424,5
htn***,794,5
htn***,5,5
htn***,40,5
htn***,89,5
htn***,0,5
htn***,1,5
htn***,10,5
htn***,25,5
htn***,796,5
htn***,466,5
htn***,481,5
htn***,270,5
htn***,17,5
htn***,46,5
htn***,76,5
htn***,468,5
htn***,271,5
htn***,16,5
hu3***,659,5
hu3***,475,5
hu3***,520,5
hu3***,494,5
hu3***,638,5
hu3***,532,5
hu3***,459,5
hu3***,684,5
hu3***,641,5
hu3***,487,5
hu3***,478,5
hu3***,645,5
hu3***,706,5
hue***,27,5
hue***,139,5
hue***,459,5
hue***,463,5
hue***,469,5
hue***,112,5
hue***,492,5
hue***,6,5
hue***,117,4
hue***,108,5
hug***,23,5
hug***,797,5
hug***,424,5
hug***,5,5
hug***,40,5
hug***,488,5
hug***,89,5
hug***,0,5
hug***,464,5
hug***,1,5
hug***,32,5
hug***,25,5
hug***,636,5
hug***,480,5
hug***,796,5
hug***,482,4
hug***,481,5
hug***,270,5
hug***,787,5
hug***,46,5
hug***,49,5
hug***,76,5
hug***,35,5
hug***,163,5
hug***,271,5
hug***,26,5
hug***,3,5
huh***,655,4
huh***,528,5
huh***,96,4
huh***,103,5
huh***,120,5
huh***,424,4
huh***,13,5
huh***,10,4
huh***,56,4
huh***,126,5
huh***,532,5
huh***,86,5
huh***,459,5
huh***,87,1
huh***,60,5
huh***,517,5
huh***,46,4
huh***,49,5
huh***,460,4
huh***,3,4
huh***,58,5
hui***,33,4
hui***,655,3
hui***,656,4
hui***,683,3
hui***,666,1
hui***,23,4
hui***,7,5
hui***,165,4
hui***,103,5
hui***,120,3
hui***,797,3.5
hui***,154,4
hui***,424,4
hui***,13,5
hui***,71,4
hui***,5,4
hui***,40,4
hui***,461,5
hui***,156,4
hui***,89,3.5
hui***,0,3
hui***,139,4.5
hui***,1,3.5
hui***,61,5
hui***,25,4
hui***,126,4
hui***,532,4
hui***,86,3
hui***,647,2
hui***,109,3
hui***,796,4
hui***,459,5
hui***,39,5
hui***,466,3
hui***,197,5
hui***,94,3
hui***,510,3
hui***,60,4
hui***,482,4
hui***,125,3
hui***,481,4
hui***,270,5
hui***,478,4
hui***,46,4
hui***,49,4
hui***,492,3
hui***,76,4
hui***,19,5
hui***,245,5
hui***,468,5
hui***,484,3
hui***,503,3
hui***,271,4
hui***,26,3.5
hui***,3,4
hui***,28,5
hui***,171,3
hui***,82,3.5
hui***,637,3
hum***,671,4
hum***,7,4
hum***,475,4
hum***,89,5
hum***,464,5
hum***,100,5
hum***,459,3
hum***,39,5
hum***,517,4
hum***,492,4
hum***,35,5
hum***,505,4
hun***,656,4
hun***,671,4
hun***,23,5
hun***,182,4
hun***,7,5
hun***,8,4
hun***,27,5
hun***,120,5
hun***,797,4.5
hun***,37,4.5
hun***,154,4.5
hun***,424,4
hun***,674,5
hun***,520,5
hun***,794,4.5
hun***,716,4
hun***,5,4.5
hun***,810,5
hun***,502,5
hun***,40,4.5
hun***,488,5
hun***,663,5
hun***,494,5
hun***,461,5
hun***,156,5
hun***,89,5
hun***,0,5
hun***,512,4
hun***,467,4
hun***,464,5
hun***,318,4
hun***,1,5
hun***,32,5
hun***,161,5
hun***,705,3
hun***,25,4
hun***,636,5
hun***,126,5
hun***,532,5
hun***,677,5
hun***,109,5
hun***,796,4.5
hun***,507,5
hun***,459,5
hun***,463,4
hun***,466,5
hun***,684,5
hun***,641,5
hun***,509,5
hun***,508,4
hun***,487,5
hun***,686,5
hun***,482,4
hun***,481,5
hun***,192,5
hun***,270,5
hun***,517,5
hun***,478,5
hun***,662,5
hun***,645,5
hun***,46,5
hun***,130,2
hun***,49,5
hun***,76,5
hun***,19,4
hun***,491,5
hun***,195,5
hun***,506,3
hun***,460,5
hun***,198,5
hun***,484,4
hun***,271,5
hun***,26,5
hun***,3,5
hun***,171,5
hun***,16,4.5
hur***,655,3
hur***,23,5
hur***,7,5
hur***,797,5
hur***,121,4
hur***,13,5
hur***,5,5
hur***,40,5
hur***,89,5
hur***,0,5
hur***,25,5
hur***,796,5
hur***,459,5
hur***,466,5
hur***,508,3
hur***,482,4
hur***,481,5
hur***,62,5
hur***,270,5
hur***,46,5
hur***,76,5
hur***,503,4
hur***,163,4
hur***,271,5
hur***,26,5
hur***,3,5
hur***,108,4
hus***,140,3
hus***,23,4
hus***,7,4
hus***,515,4
hus***,103,5
hus***,27,4.5
hus***,797,4
hus***,121,4
hus***,458,4.5
hus***,154,4
hus***,424,4
hus***,794,3
hus***,5,4
hus***,164,3
hus***,810,4
hus***,518,3
hus***,40,4
hus***,89,4
hus***,0,4
hus***,1,4
hus***,116,4
hus***,122,4
hus***,649,1
hus***,102,5
hus***,25,4
hus***,704,4
hus***,126,4
hus***,42,4
hus***,480,5
hus***,86,4
hus***,109,4
hus***,15,4
hus***,100,5
hus***,499,4
hus***,39,4
hus***,466,4
hus***,510,4
hus***,508,3
hus***,587,3
hus***,60,4
hus***,482,4
hus***,152,1
hus***,481,4
hus***,270,4
hus***,123,3
hus***,517,4
hus***,90,2
hus***,46,4
hus***,49,5
hus***,76,4
hus***,19,5
hus***,648,4
hus***,18,5
hus***,35,4.5
hus***,484,5
hus***,115,2
hus***,271,4
hus***,26,4
hus***,3,4
hus***,203,2
hus***,676,5
huw***,424,4
huw***,71,4
huw***,5,4
huw***,89,4
huw***,1,4
huw***,466,4
huw***,46,4
huw***,76,4
huw***,26,4
huw***,3,4
hvi***,7,3
hvi***,797,4
hvi***,424,4
hvi***,142,4
hvi***,40,4
hvi***,25,4
hvi***,75,4
hvi***,39,4
hvi***,270,4
hvi***,478,4
hvj***,148,5
hvj***,23,5
hvj***,8,5
hvj***,67,5
hvj***,797,5
hvj***,37,5
hvj***,424,5
hvj***,794,5
hvj***,5,5
hvj***,40,5
hvj***,89,5
hvj***,0,5
hvj***,1,5
hvj***,10,5
hvj***,25,5
hvj***,796,5
hvj***,466,5
hvj***,481,5
hvj***,270,5
hvj***,17,5
hvj***,46,5
hvj***,76,5
hvj***,468,5
hvj***,271,5
hvj***,16,5
hw9***,23,5
hw9***,797,5
hw9***,424,5
hw9***,5,5
hw9***,40,5
hw9***,1,5
hw9***,122,5
hw9***,25,5
hw9***,796,5
hw9***,466,5
hw9***,481,5
hw9***,270,5
hw9***,271,5
hw9***,3,5
hwa***,106,4.5
hwa***,33,1
hwa***,135,5
hwa***,640,5
hwa***,712,5
hwa***,655,4
hwa***,656,5
hwa***,490,5
hwa***,140,5
hwa***,23,5
hwa***,7,5
hwa***,8,4
hwa***,103,4
hwa***,27,5
hwa***,120,4.5
hwa***,93,5
hwa***,797,5
hwa***,121,4
hwa***,175,5
hwa***,154,5
hwa***,424,4
hwa***,147,5
hwa***,13,5
hwa***,128,4.5
hwa***,5,5
hwa***,40,5
hwa***,488,4.5
hwa***,89,5
hwa***,0,4
hwa***,139,5
hwa***,464,5
hwa***,1,4.5
hwa***,486,4.5
hwa***,32,3
hwa***,207,5
hwa***,649,4
hwa***,616,2
hwa***,25,4
hwa***,126,4
hwa***,86,4
hwa***,109,4.5
hwa***,150,5
hwa***,15,4
hwa***,796,5
hwa***,459,5
hwa***,499,4
hwa***,463,5
hwa***,39,5
hwa***,462,5
hwa***,466,5
hwa***,197,5
hwa***,94,4
hwa***,619,5
hwa***,510,4
hwa***,665,4
hwa***,60,1
hwa***,482,4
hwa***,469,4.5
hwa***,476,5
hwa***,481,4.5
hwa***,668,5
hwa***,270,4
hwa***,517,4
hwa***,478,4.5
hwa***,186,4
hwa***,787,5
hwa***,219,5
hwa***,131,5
hwa***,95,5
hwa***,474,4
hwa***,46,5
hwa***,59,4.5
hwa***,49,5
hwa***,492,4.5
hwa***,511,4
hwa***,76,4.5
hwa***,19,5
hwa***,18,5
hwa***,651,5
hwa***,460,5
hwa***,29,5
hwa***,35,5
hwa***,468,5
hwa***,675,3
hwa***,312,5
hwa***,503,4
hwa***,144,5
hwa***,21,4
hwa***,271,5
hwa***,26,5
hwa***,3,5
hwa***,36,3.5
hwa***,637,5
hwg***,148,5
hwg***,23,5
hwg***,8,5
hwg***,67,5
hwg***,797,5
hwg***,37,5
hwg***,424,5
hwg***,794,5
hwg***,5,5
hwg***,40,5
hwg***,89,5
hwg***,0,5
hwg***,1,5
hwg***,10,5
hwg***,25,5
hwg***,796,5
hwg***,459,5
hwg***,466,5
hwg***,481,5
hwg***,270,5
hwg***,17,5
hwg***,46,5
hwg***,76,5
hwg***,468,5
hwg***,271,5
hwg***,16,5
hwi***,106,5
hwi***,11,5
hwi***,135,5
hwi***,148,5
hwi***,472,5
hwi***,47,5
hwi***,23,5
hwi***,7,5
hwi***,528,5
hwi***,8,5
hwi***,96,5
hwi***,27,5
hwi***,9,5
hwi***,67,5
hwi***,81,5
hwi***,797,5
hwi***,12,5
hwi***,48,5
hwi***,37,5
hwi***,458,5
hwi***,424,5
hwi***,13,5
hwi***,44,5
hwi***,794,5
hwi***,71,5
hwi***,5,5
hwi***,810,5
hwi***,34,5
hwi***,40,5
hwi***,80,5
hwi***,461,5
hwi***,89,5
hwi***,0,5
hwi***,53,5
hwi***,467,4.5
hwi***,65,5
hwi***,464,5
hwi***,1,5
hwi***,145,5
hwi***,32,5
hwi***,69,5
hwi***,43,5
hwi***,127,5
hwi***,31,5
hwi***,10,5
hwi***,56,5
hwi***,102,5
hwi***,61,5
hwi***,25,4.5
hwi***,119,5
hwi***,480,5
hwi***,796,5
hwi***,100,5
hwi***,92,5
hwi***,174,5
hwi***,14,5
hwi***,462,5
hwi***,466,5
hwi***,91,5
hwi***,38,5
hwi***,104,5
hwi***,479,5
hwi***,20,5
hwi***,70,5
hwi***,136,5
hwi***,495,5
hwi***,482,5
hwi***,22,5
hwi***,476,5
hwi***,63,5
hwi***,107,5
hwi***,481,5
hwi***,24,5
hwi***,270,5
hwi***,97,5
hwi***,477,5
hwi***,95,5
hwi***,46,5
hwi***,130,5
hwi***,471,5
hwi***,76,5
hwi***,2,5
hwi***,29,5
hwi***,35,5
hwi***,468,5
hwi***,30,5
hwi***,21,5
hwi***,271,5
hwi***,26,5
hwi***,3,5
hwi***,4,5
hwi***,28,5
hwi***,6,5
hwi***,470,5
hwi***,16,5
hwj***,656,4
hwj***,7,4
hwj***,165,5
hwj***,707,3
hwj***,798,2
hwj***,797,5
hwj***,424,4
hwj***,669,5
hwj***,716,4
hwj***,5,4
hwj***,465,5
hwj***,518,4
hwj***,40,4
hwj***,670,4
hwj***,89,4
hwj***,0,4
hwj***,1,4
hwj***,25,4
hwj***,796,4
hwj***,466,4
hwj***,641,4
hwj***,481,4
hwj***,270,4
hwj***,46,4
hwj***,695,4
hwj***,49,5
hwj***,110,4
hwj***,511,4
hwj***,18,4
hwj***,271,4
hwj***,3,4
hwj***,371,1
hwj***,470,4
hwn***,27,4
hwn***,120,4
hwn***,89,4
hwn***,25,4
hwn***,126,5
hwn***,459,5
hwn***,270,4
hwn***,460,4
hwn***,2,5
hwn***,28,4
hwo***,7,5
hwo***,797,5
hwo***,424,3
hwo***,488,5
hwo***,0,5
hwo***,25,3
hwo***,796,3
hwo***,459,5
hwo***,270,3
hwo***,17,5
hwo***,49,5
hxi***,106,5
hxi***,23,5
hxi***,7,4
hxi***,103,4
hxi***,120,5
hxi***,81,4
hxi***,797,5
hxi***,424,5
hxi***,71,5
hxi***,5,5
hxi***,40,5
hxi***,488,4
hxi***,89,5
hxi***,158,4
hxi***,0,5
hxi***,139,5
hxi***,1,4
hxi***,25,5
hxi***,86,4
hxi***,796,5
hxi***,462,5
hxi***,466,5
hxi***,60,5
hxi***,481,5
hxi***,270,5
hxi***,517,5
hxi***,131,5
hxi***,46,4
hxi***,49,5
hxi***,76,5
hxi***,271,5
hxi***,26,4
hxi***,3,5
hxi***,64,4
hxx***,23,5
hxx***,424,5
hxx***,5,5
hxx***,40,5
hxx***,89,5
hxx***,0,5
hxx***,1,5
hxx***,25,5
hxx***,796,5
hxx***,213,5
hxx***,466,5
hxx***,481,5
hxx***,270,5
hxx***,90,5
hxx***,46,5
hxx***,76,5
hxx***,271,5
hxx***,26,5
hxx***,3,5
hxx***,16,5
hxz***,148,5
hxz***,23,5
hxz***,8,5
hxz***,67,5
hxz***,797,5
hxz***,37,5
hxz***,424,5
hxz***,794,5
hxz***,5,5
hxz***,40,5
hxz***,89,5
hxz***,0,5
hxz***,1,5
hxz***,10,5
hxz***,25,5
hxz***,796,5
hxz***,466,5
hxz***,481,5
hxz***,270,5
hxz***,17,5
hxz***,46,5
hxz***,76,5
hxz***,468,5
hxz***,271,5
hxz***,16,5
hy0***,33,5
hy0***,164,5
hy0***,1,5
hy0***,161,5
hy0***,170,5
hy0***,478,2
hy0***,46,5
hy0***,59,5
hy0***,76,5
hy0***,36,5
hy1***,67,2
hy1***,467,5
hy1***,775,5
hy1***,126,5
hy1***,109,5
hy1***,466,5
hy1***,510,5
hy1***,745,5
hy1***,469,3
hy1***,123,1
hy1***,49,5
hy1***,144,5
hy1***,271,4
hy4***,23,4
hy4***,797,4
hy4***,40,4
hy4***,89,4
hy4***,0,4
hy4***,1,4
hy4***,25,4
hy4***,796,4
hy4***,466,4
hy4***,481,4
hy4***,270,4
hy4***,46,4
hy4***,460,5
hy4***,271,4
hya***,659,4
hya***,528,5
hya***,707,5
hya***,27,4.5
hya***,67,4
hya***,797,5
hya***,520,4
hya***,71,5
hya***,54,2.5
hya***,128,5
hya***,98,5
hya***,5,5
hya***,810,4.5
hya***,502,3
hya***,518,5
hya***,485,4
hya***,642,5
hya***,486,5
hya***,32,5
hya***,68,4
hya***,132,4
hya***,496,4.5
hya***,61,5
hya***,636,4
hya***,42,5
hya***,459,5
hya***,516,1
hya***,463,5
hya***,143,5
hya***,476,5
hya***,112,5
hya***,478,4
hya***,131,5
hya***,95,4
hya***,111,5
hya***,45,5
hya***,49,5
hya***,19,5
hya***,491,5
hya***,35,5
hya***,468,5
hya***,271,5
hya***,36,5
hya***,676,4
hya***,108,5
hya***,16,4
hyc***,106,5
hyc***,11,5
hyc***,135,5
hyc***,23,5
hyc***,7,5
hyc***,528,5
hyc***,8,5
hyc***,9,5
hyc***,797,3
hyc***,48,5
hyc***,37,5
hyc***,13,5
hyc***,44,5
hyc***,794,5
hyc***,5,5
hyc***,465,5
hyc***,810,5
hyc***,40,5
hyc***,89,5
hyc***,53,5
hyc***,467,5
hyc***,464,5
hyc***,1,5
hyc***,68,5
hyc***,31,5
hyc***,25,5
hyc***,532,5
hyc***,480,5
hyc***,796,5
hyc***,174,5
hyc***,14,5
hyc***,466,5
hyc***,38,5
hyc***,104,5
hyc***,20,5
hyc***,482,5
hyc***,63,5
hyc***,107,5
hyc***,481,5
hyc***,24,5
hyc***,270,5
hyc***,477,5
hyc***,46,5
hyc***,76,5
hyc***,2,5
hyc***,484,5
hyc***,21,5
hyc***,271,5
hyc***,26,5
hyc***,3,5
hyc***,4,5
hyc***,16,5
hyd***,656,4
hyd***,490,2
hyd***,23,4
hyd***,7,4.5
hyd***,27,5
hyd***,9,5
hyd***,475,5
hyd***,797,5
hyd***,424,5
hyd***,44,5
hyd***,98,3
hyd***,5,5
hyd***,502,5
hyd***,40,4.5
hyd***,89,5
hyd***,0,5
hyd***,50,4
hyd***,1,5
hyd***,486,4
hyd***,122,4
hyd***,569,5
hyd***,194,3
hyd***,25,4.5
hyd***,15,4
hyd***,796,4
hyd***,507,5
hyd***,459,5
hyd***,463,5
hyd***,39,3
hyd***,466,5
hyd***,476,4
hyd***,270,5
hyd***,478,3.5
hyd***,474,2
hyd***,46,5
hyd***,572,3
hyd***,492,5
hyd***,76,5
hyd***,769,4
hyd***,19,5
hyd***,664,5
hyd***,503,3
hyd***,271,5
hyd***,3,5
hyd***,28,3
hyd***,36,4
hyh***,23,5
hyh***,27,5
hyh***,67,5
hyh***,120,5
hyh***,797,5
hyh***,424,5
hyh***,674,3
hyh***,5,5
hyh***,40,5
hyh***,1,5
hyh***,25,5
hyh***,747,4
hyh***,796,5
hyh***,459,5
hyh***,466,5
hyh***,508,5
hyh***,481,5
hyh***,270,5
hyh***,111,5
hyh***,695,4
hyh***,271,4.5
hyh***,3,5
hyh***,16,5
hyi***,23,5
hyi***,120,3
hyi***,797,5
hyi***,154,4
hyi***,424,5
hyi***,71,4
hyi***,98,3
hyi***,5,5
hyi***,40,5
hyi***,488,5
hyi***,0,5
hyi***,139,4
hyi***,50,2
hyi***,1,5
hyi***,25,5
hyi***,126,4
hyi***,532,5
hyi***,86,4
hyi***,109,4
hyi***,507,5
hyi***,466,5
hyi***,665,4
hyi***,509,2
hyi***,60,3
hyi***,481,5
hyi***,270,5
hyi***,517,4
hyi***,478,1
hyi***,662,2
hyi***,46,5
hyi***,49,4
hyi***,271,5
hyi***,26,5
hyi***,82,4
hyj***,497,4
hyj***,23,4
hyj***,157,4
hyj***,528,5
hyj***,96,4
hyj***,57,4
hyj***,27,4
hyj***,120,4
hyj***,797,4
hyj***,121,5
hyj***,424,3
hyj***,71,5
hyj***,98,4
hyj***,5,5
hyj***,40,4
hyj***,89,5
hyj***,467,5
hyj***,50,5
hyj***,1,5
hyj***,25,5
hyj***,126,5
hyj***,532,4
hyj***,796,4
hyj***,507,3
hyj***,459,3
hyj***,463,5
hyj***,462,4
hyj***,466,5
hyj***,641,3
hyj***,482,4
hyj***,481,4
hyj***,517,3
hyj***,478,5
hyj***,645,3
hyj***,66,5
hyj***,219,2
hyj***,46,5
hyj***,492,4
hyj***,511,3
hyj***,76,5
hyj***,18,5
hyj***,493,4
hyj***,484,5
hyj***,21,5
hyj***,271,5
hyj***,26,5
hyj***,3,5
hyj***,4,5
hyj***,36,5
hyk***,204,5
hyk***,8,5
hyk***,424,5
hyk***,13,5
hyk***,794,5
hyk***,128,5
hyk***,40,5
hyk***,50,5
hyk***,1,5
hyk***,25,5
hyk***,459,5
hyk***,183,5
hyk***,481,5
hyk***,668,5
hyk***,270,5
hyk***,46,5
hyk***,491,5
hyk***,468,5
hyk***,3,5
hyk***,676,5
hyk***,637,5
hyl***,106,2
hyl***,683,4
hyl***,671,4
hyl***,472,3
hyl***,134,4
hyl***,8,5
hyl***,103,4
hyl***,57,4
hyl***,27,5
hyl***,120,5
hyl***,81,2
hyl***,37,5
hyl***,55,3
hyl***,129,3
hyl***,193,4
hyl***,127,5
hyl***,56,2
hyl***,496,2
hyl***,459,5
hyl***,564,5
hyl***,91,3
hyl***,509,5
hyl***,60,5
hyl***,476,2
hyl***,113,4
hyl***,170,3
hyl***,535,4
hyl***,41,2
hyl***,478,5
hyl***,474,3
hyl***,49,4
hyl***,18,4
hyl***,29,4
hyl***,35,5
hyl***,30,3
hyl***,72,5
hyl***,108,5
hyn***,671,5
hyn***,23,4
hyn***,27,5
hyn***,502,5
hyn***,518,5
hyn***,488,5
hyn***,156,3
hyn***,464,5
hyn***,10,4
hyn***,496,5
hyn***,126,5
hyn***,796,4
hyn***,459,5
hyn***,499,5
hyn***,462,5
hyn***,482,5
hyn***,62,4
hyn***,478,5
hyn***,46,5
hyn***,49,4
hyn***,511,4
hyn***,76,5
hyn***,648,5
hyn***,35,5
hyn***,468,5
hyn***,505,5
hyn***,30,5
hyn***,503,3
hyn***,271,5
hys***,106,4
hys***,135,5
hys***,655,4
hys***,683,4
hys***,23,5
hys***,8,5
hys***,27,5
hys***,120,5
hys***,797,5
hys***,458,4
hys***,424,5
hys***,520,4
hys***,794,5
hys***,5,4.5
hys***,810,5
hys***,518,4
hys***,40,5
hys***,494,4
hys***,461,5
hys***,89,5
hys***,0,5
hys***,1,4
hys***,654,5
hys***,25,5
hys***,636,4
hys***,532,4
hys***,15,5
hys***,796,5
hys***,459,5
hys***,463,5
hys***,473,5
hys***,466,5
hys***,684,4
hys***,210,4
hys***,137,5
hys***,715,5
hys***,487,4
hys***,481,5
hys***,635,5
hys***,646,5
hys***,188,4
hys***,270,5
hys***,101,5
hys***,751,1
hys***,787,5
hys***,662,4
hys***,645,4
hys***,66,5
hys***,706,4
hys***,95,5
hys***,46,5
hys***,76,5
hys***,35,4
hys***,505,5
hys***,484,4
hys***,271,4.5
hys***,26,5
hys***,3,4.5
hys***,171,4
hys***,117,5
hys***,637,5
hyu***,106,3
hyu***,134,3.5
hyu***,23,5
hyu***,7,5
hyu***,167,4
hyu***,8,5
hyu***,103,3
hyu***,27,5
hyu***,9,5
hyu***,67,5
hyu***,120,5
hyu***,93,5
hyu***,37,5
hyu***,121,5
hyu***,175,5
hyu***,154,5
hyu***,424,4
hyu***,133,4
hyu***,71,4
hyu***,142,5
hyu***,128,5
hyu***,98,5
hyu***,55,3
hyu***,5,5
hyu***,34,5
hyu***,40,5
hyu***,129,5
hyu***,89,5
hyu***,0,5
hyu***,139,4
hyu***,50,5
hyu***,1,5
hyu***,32,4
hyu***,161,5
hyu***,68,5
hyu***,122,5
hyu***,162,4
hyu***,31,4
hyu***,25,4
hyu***,126,4.5
hyu***,119,4
hyu***,75,5
hyu***,86,4
hyu***,288,1
hyu***,109,5
hyu***,15,4
hyu***,100,5
hyu***,39,2.5
hyu***,94,3
hyu***,60,4
hyu***,125,2
hyu***,153,3.5
hyu***,112,5
hyu***,152,5
hyu***,62,4
hyu***,205,4
hyu***,188,4
hyu***,270,4
hyu***,101,4
hyu***,66,5
hyu***,131,3
hyu***,111,4
hyu***,46,5
hyu***,130,4
hyu***,45,5
hyu***,59,4.5
hyu***,49,5
hyu***,76,5
hyu***,19,4.5
hyu***,18,4.5
hyu***,84,5
hyu***,2,5
hyu***,35,5
hyu***,271,5
hyu***,26,5
hyu***,3,5
hyu***,36,5
hyu***,203,4
hyu***,72,5
hyu***,155,4
hyu***,6,5
hyu***,52,5
hyu***,117,3
hyu***,108,4
hyu***,16,5
hyy***,7,4
hyy***,520,5
hyy***,532,5
hyy***,459,5
hyy***,703,4
hyy***,745,5
hyy***,270,5
hyy***,634,4
hyy***,95,5
hyy***,484,5
hzi***,655,5
hzi***,140,5
hzi***,103,5
hzi***,27,5
hzi***,120,5
hzi***,98,5
hzi***,139,5
hzi***,459,1
hzi***,510,5
hzi***,60,5
hzi***,35,5
i00***,23,5
i00***,797,5
i00***,424,4
i00***,1,5
i00***,486,5
i00***,25,5
i00***,796,5
i00***,466,5
i00***,481,4
i00***,46,5
i00***,3,4
i1t***,33,5
i1t***,767,5
i1t***,472,5
i1t***,47,5
i1t***,96,5
i1t***,57,5
i1t***,81,5
i1t***,12,5
i1t***,458,5
i1t***,154,5
i1t***,54,4
i1t***,128,5
i1t***,485,5
i1t***,488,5
i1t***,80,5
i1t***,461,5
i1t***,53,5
i1t***,65,5
i1t***,464,5
i1t***,151,5
i1t***,145,5
i1t***,69,5
i1t***,43,5
i1t***,132,5
i1t***,56,5
i1t***,102,5
i1t***,496,5
i1t***,61,5
i1t***,119,5
i1t***,42,5
i1t***,75,5
i1t***,109,5
i1t***,150,5
i1t***,15,5
i1t***,100,5
i1t***,92,5
i1t***,463,5
i1t***,39,5
i1t***,143,5
i1t***,462,5
i1t***,473,5
i1t***,91,5
i1t***,104,5
i1t***,479,5
i1t***,94,5
i1t***,70,5
i1t***,136,5
i1t***,495,5
i1t***,469,5
i1t***,22,5
i1t***,476,5
i1t***,24,5
i1t***,170,5
i1t***,97,5
i1t***,131,5
i1t***,95,5
i1t***,474,5
i1t***,111,5
i1t***,73,5
i1t***,130,5
i1t***,45,5
i1t***,471,5
i1t***,59,5
i1t***,49,5
i1t***,110,5
i1t***,491,5
i1t***,195,5
i1t***,18,5
i1t***,29,5
i1t***,30,5
i1t***,4,5
i1t***,28,5
i1t***,36,5
i1t***,6,5
i1t***,470,5
i1t***,105,5
i2s***,27,5
i2s***,9,5
i2s***,12,5
i2s***,68,4
i2s***,61,5
i2s***,469,5
i2s***,152,5
i2s***,271,5
i2s***,36,5
i2s***,470,5
i35***,490,5
i35***,140,3
i35***,96,4
i35***,48,5
i35***,458,4
i35***,13,5
i35***,128,5
i35***,80,4
i35***,461,5
i35***,158,4
i35***,139,4
i35***,151,5
i35***,145,4
i35***,161,4
i35***,102,5
i35***,496,5
i35***,126,4
i35***,109,4
i35***,14,4
i35***,462,5
i35***,473,4
i35***,20,5
i35***,508,4
i35***,495,4
i35***,477,4
i35***,474,4
i35***,130,4
i35***,471,5
i35***,18,5
i35***,2,5
i35***,6,5
i4u***,7,5
i4u***,9,5
i4u***,485,5
i4u***,461,5
i4u***,507,3
